lstm_error
""
""
""
""
""
""
""
""
""
""
0.6971726650441925
0.7205077862790532
0.7003154054698062
0.7351868516525975
0.6979344648585906
0.7269562214020654
0.7974957584709924
0.78181135711336
0.6461501888958231
0.6513791089839837
0.7431357947968664
0.7676115850327422
0.9549255218578533
0.9158518574929553
0.9861466620760883
0.937863882302402
0.980138315730195
1.0325108189586645
1.0264754838401189
0.7527447199983545
0.7072544444314827
0.6549123895983581
0.6353351391230082
0.624411942003154
0.5890732114930363
0.5742488793287963
0.5547633843058878
0.5541977722300876
0.5390236756220811
0.5373201058330163
0.537977364752069
0.5806261598444564
0.6047857818106182
0.6100426741744835
0.6279847782399494
0.7075622011474915
0.6810375056494394
0.6291738476496636
0.636157154257973
0.6249526034655486
0.6127054874994595
0.5984654904885964
0.6308732749641273
0.6996752320555292
0.6795908405292619
1.0535984812695278
1.0292901450202854
1.043915328141494
1.0326104835799617
1.0634211934169526
1.0732773370079363
1.13655966100731
0.668263732793989
0.6184309308978234
0.6152203935369891
0.6139315821067787
0.5890537323066798
0.6031346529364422
0.6992288125067944
0.7139258324866575
0.6794093345802875
0.6922856906084734
0.6947290792151338
0.7189516009348054
0.7393670921987888
0.6978867743335012
0.7474667011475352
0.7448692353177315
0.7085588904171067
0.6762685868792443
0.5726976501121274
0.5814671902776234
0.5990458671608988
0.5934716092263165
0.6999309556248552
0.9901098268409881
0.9910491531156173
0.9910502616370366
1.03304603036353
1.1811231681527405
1.1941393054904483
0.908348907994987
1.19232654328392
1.0357584805788453
1.0493455718674287
0.9892783753722839
0.7670225970856244
0.7616189295166443
0.7838457565034345
0.8485825517377384
0.707781301630292
0.6461838904752402
0.6511802964529628
0.6199643717329658
0.5962606407291527
0.6500629325662803
0.7479020215001396
0.7385928101614455
0.8275715463243968
0.7987830263721062
0.8067164132013316
0.7788658248242977
0.9517300791222087
0.8348345403387399
0.7758450705513634
0.703830240575817
0.6294681037787847
0.6893650790260428
0.8722981322563563
0.7560674939946782
0.7366886386479805
0.7081827622707328
0.7213380479931424
0.7327772340803028
0.6812338397131282
0.6604005965884084
0.6433938717087009
0.6335304207674177
0.6297618876943795
0.6425164098959806
0.6101469617699068
0.6261984402456937
0.6189559905577039
0.6350496586663562
0.6280604249219253
0.718188064184643
0.7364772904823401
0.772189438013733
0.8339471567252644
0.83832290316966
0.8408453936978595
0.7926235720092566
0.9929102573478271
0.8476677985423183
0.995272688029144
0.8159520871622283
0.8910688411856137
0.9578791287185925
1.0535445931405198
1.4094222301927282
1.4345214369969763
1.1219314897308519
1.0780672780980332
1.1280397840368328
1.1292447069396079
0.9158336153465998
1.2103852184228738
0.8049422207429138
0.8491411458357705
0.82266592341428
0.896022241498312
0.6862157276789949
0.6565307117753025
0.6997156203443092
0.7189369756311992
0.7582979016774344
0.836123573297839
0.855421324820781
2.7806027977898036
2.8338012675905278
2.7971112508024514
2.667519922301179
2.7105223810422605
2.686659861072367
2.6734173411814903
0.6182943461724913
0.7349656043450191
0.7678873625540984
0.9446679790214155
0.9187643840738392
0.8889886300269497
0.9087391231810443
0.8799633447948357
0.8840876348597431
0.9196434085485821
0.6357525989390215
0.6353745131589892
0.6508674220273978
